at station,battery level,carried weight,carried light,carried heavy,conveyor light,conveyor heavy,Decision
DELIVERY, 21,10,3,1,0,3,place!
DELIVERY, 19,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 17,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 15,0,0,0,1,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 13,0,0,0,1,4,pick!
CONVEYOR_LIGHT, 11,2,1,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 9,2,1,0,0,5,move to CHARGE1!
CONVEYOR_HEAVY, 7,2,1,0,0,5,move to CHARGE1!
OTHER, 5,2,1,0,0,5,move to CHARGE1!
OTHER, 3,2,1,0,0,5,move to CHARGE1!
CHARGE1, 1,2,1,0,0,5,charge!
CHARGE1, 10,2,1,0,0,5,charge!
CHARGE1, 19,2,1,0,0,5,charge!
CHARGE1, 28,2,1,0,0,5,charge!
CHARGE1, 37,2,1,0,0,5,charge!
CHARGE1, 46,2,1,0,0,5,charge!
CHARGE1, 55,2,1,0,0,5,charge!
CHARGE1, 64,2,1,0,0,5,charge!
CHARGE1, 73,2,1,0,0,6,charge!
CHARGE1, 82,2,1,0,1,6,charge!
CHARGE1, 91,2,1,0,1,7,charge!
CHARGE1, 100,2,1,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 98,2,1,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 96,2,1,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 94,2,1,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 92,2,1,0,1,7,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,2,1,0,1,7,pick!
CONVEYOR_LIGHT, 88,4,2,0,0,7,move to CONVEYOR_HEAVY!
OTHER, 86,4,2,0,0,7,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 84,4,2,0,1,8,pick!
CONVEYOR_HEAVY, 82,8,2,1,2,7,move to DELIVERY!
OTHER, 80,8,2,1,2,7,move to DELIVERY!
OTHER, 78,8,2,1,2,7,move to DELIVERY!
DELIVERY, 76,8,2,1,2,7,place!
DELIVERY, 74,0,0,0,2,7,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,2,7,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,2,7,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,2,7,pick!
CONVEYOR_LIGHT, 66,2,1,0,1,7,pick!
CONVEYOR_LIGHT, 64,4,2,0,1,7,pick!
CONVEYOR_LIGHT, 62,6,3,0,0,7,move to CONVEYOR_HEAVY!
OTHER, 60,6,3,0,1,7,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 58,6,3,0,1,7,pick!
CONVEYOR_LIGHT, 56,8,4,0,0,7,move to DELIVERY!
OTHER, 54,8,4,0,0,7,move to DELIVERY!
OTHER, 52,8,4,0,0,7,move to DELIVERY!
DELIVERY, 50,8,4,0,0,8,place!
DELIVERY, 48,0,0,0,0,8,move to CONVEYOR_HEAVY!
OTHER, 46,0,0,0,0,8,move to CONVEYOR_HEAVY!
OTHER, 44,0,0,0,0,9,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 42,0,0,0,0,9,pick!
CONVEYOR_HEAVY, 40,4,0,1,0,8,pick!
CONVEYOR_HEAVY, 38,8,0,2,0,7,move to DELIVERY!
OTHER, 36,8,0,2,0,7,move to DELIVERY!
OTHER, 34,8,0,2,0,7,move to DELIVERY!
DELIVERY, 32,8,0,2,0,7,place!
DELIVERY, 30,0,0,0,0,7,move to CONVEYOR_HEAVY!
OTHER, 28,0,0,0,0,7,move to CONVEYOR_HEAVY!
OTHER, 26,0,0,0,0,7,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 24,0,0,0,0,7,pick!
CONVEYOR_HEAVY, 22,4,0,1,0,6,pick!
CONVEYOR_HEAVY, 20,8,0,2,1,5,move to DELIVERY!
OTHER, 18,8,0,2,1,5,move to DELIVERY!
OTHER, 16,8,0,2,1,5,move to DELIVERY!
DELIVERY, 14,8,0,2,1,5,place!
DELIVERY, 12,0,0,0,1,5,move to CONVEYOR_LIGHT!
OTHER, 10,0,0,0,1,5,move to CHARGE1!
OTHER, 8,0,0,0,1,5,move to CHARGE1!
OTHER, 6,0,0,0,1,5,move to CHARGE1!
CHARGE1, 4,0,0,0,1,5,charge!
CHARGE1, 13,0,0,0,1,5,charge!
CHARGE1, 22,0,0,0,1,5,charge!
CHARGE1, 31,0,0,0,1,5,charge!
CHARGE1, 40,0,0,0,2,5,charge!
CHARGE1, 49,0,0,0,2,5,charge!
CHARGE1, 58,0,0,0,2,5,charge!
CHARGE1, 67,0,0,0,3,5,charge!
CHARGE1, 76,0,0,0,3,5,charge!
CHARGE1, 85,0,0,0,3,5,charge!
CHARGE1, 94,0,0,0,3,5,charge!
CHARGE1, 100,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,3,5,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,3,5,pick!
CONVEYOR_LIGHT, 88,2,1,0,2,5,pick!
CONVEYOR_LIGHT, 86,4,2,0,1,5,pick!
CONVEYOR_LIGHT, 84,6,3,0,0,5,move to CONVEYOR_HEAVY!
OTHER, 82,6,3,0,0,5,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 80,6,3,0,1,5,pick!
CONVEYOR_HEAVY, 78,10,3,1,1,4,move to DELIVERY!
OTHER, 76,10,3,1,1,4,move to DELIVERY!
OTHER, 74,10,3,1,1,4,move to DELIVERY!
DELIVERY, 72,10,3,1,1,4,place!
DELIVERY, 70,0,0,0,1,4,move to CONVEYOR_LIGHT!
OTHER, 68,0,0,0,1,4,move to CONVEYOR_LIGHT!
OTHER, 66,0,0,0,1,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 64,0,0,0,1,4,pick!
CONVEYOR_LIGHT, 62,2,1,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 60,2,1,0,0,4,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 58,2,1,0,0,4,pick!
CONVEYOR_HEAVY, 56,6,1,1,0,4,pick!
CONVEYOR_HEAVY, 54,10,1,2,0,3,move to DELIVERY!
OTHER, 52,10,1,2,0,3,move to DELIVERY!
OTHER, 50,10,1,2,0,4,move to DELIVERY!
DELIVERY, 48,10,1,2,0,4,place!
DELIVERY, 46,0,0,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 44,0,0,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 42,0,0,0,0,4,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 40,0,0,0,0,4,pick!
CONVEYOR_HEAVY, 38,4,0,1,0,3,pick!
CONVEYOR_HEAVY, 36,8,0,2,0,2,move to DELIVERY!
OTHER, 34,8,0,2,0,2,move to DELIVERY!
OTHER, 32,8,0,2,0,2,move to DELIVERY!
DELIVERY, 30,8,0,2,0,2,place!
DELIVERY, 28,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 26,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 24,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 22,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 20,2,1,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 18,2,1,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 16,2,1,0,1,2,pick!
CONVEYOR_LIGHT, 14,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 12,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 10,4,2,0,0,2,move to CHARGE1!
OTHER, 8,4,2,0,0,2,move to CHARGE1!
OTHER, 6,4,2,0,0,2,move to CHARGE1!
CHARGE1, 4,4,2,0,0,2,charge!
CHARGE1, 13,4,2,0,0,3,charge!
CHARGE1, 22,4,2,0,0,3,charge!
CHARGE1, 31,4,2,0,0,3,charge!
CHARGE1, 40,4,2,0,0,3,charge!
CHARGE1, 49,4,2,0,0,3,charge!
CHARGE1, 58,4,2,0,0,3,charge!
CHARGE1, 67,4,2,0,1,3,charge!
CHARGE1, 76,4,2,0,1,3,charge!
CHARGE1, 85,4,2,0,1,3,charge!
CHARGE1, 94,4,2,0,1,3,charge!
CHARGE1, 100,4,2,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 98,4,2,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 96,4,2,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 94,4,2,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,0,0,idle!
OTHER, 98,0,0,0,0,0,idle!
OTHER, 97,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 95,0,0,0,1,1,pick!
CONVEYOR_LIGHT, 93,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 92,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 91,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 90,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 89,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 88,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 87,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 85,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 84,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 82,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 81,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 80,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 79,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 78,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 77,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 75,8,4,0,0,1,move to DELIVERY!
OTHER, 73,8,4,0,0,1,move to DELIVERY!
OTHER, 71,8,4,0,0,1,move to DELIVERY!
DELIVERY, 69,8,4,0,0,1,place!
DELIVERY, 67,0,0,0,0,1,idle!
DELIVERY, 66,0,0,0,0,1,idle!
DELIVERY, 65,0,0,0,0,1,idle!
DELIVERY, 64,0,0,0,0,1,idle!
DELIVERY, 63,0,0,0,0,1,idle!
DELIVERY, 62,0,0,0,0,1,idle!
DELIVERY, 61,0,0,0,0,1,idle!
DELIVERY, 60,0,0,0,0,1,idle!
DELIVERY, 59,0,0,0,0,1,idle!
DELIVERY, 58,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 56,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 54,0,0,0,1,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 52,0,0,0,1,1,pick!
CONVEYOR_LIGHT, 50,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 49,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 47,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 45,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 44,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 43,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 42,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 40,8,4,0,1,1,move to DELIVERY!
OTHER, 38,8,4,0,1,1,move to DELIVERY!
OTHER, 36,8,4,0,1,1,move to DELIVERY!
DELIVERY, 34,8,4,0,1,2,place!
DELIVERY, 32,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 30,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 28,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 26,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 24,2,1,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 22,2,1,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 20,2,1,0,0,2,pick!
CONVEYOR_HEAVY, 18,6,1,1,0,1,pick!
CONVEYOR_HEAVY, 16,10,1,2,0,0,move to DELIVERY!
OTHER, 14,10,1,2,1,0,move to DELIVERY!
OTHER, 12,10,1,2,1,0,move to DELIVERY!
DELIVERY, 10,10,1,2,1,1,move to CHARGE1!
OTHER, 8,10,1,2,2,1,move to CHARGE1!
CHARGE1, 6,10,1,2,2,1,charge!
CHARGE1, 15,10,1,2,2,1,charge!
CHARGE1, 24,10,1,2,2,1,charge!
CHARGE1, 33,10,1,2,3,2,charge!
CHARGE1, 42,10,1,2,3,2,charge!
CHARGE1, 51,10,1,2,3,2,charge!
CHARGE1, 60,10,1,2,3,2,charge!
CHARGE1, 69,10,1,2,3,2,charge!
CHARGE1, 78,10,1,2,3,2,charge!
CHARGE1, 87,10,1,2,3,2,charge!
CHARGE1, 96,10,1,2,4,2,charge!
CHARGE1, 100,10,1,2,4,2,move to DELIVERY!
OTHER, 98,10,1,2,4,2,move to DELIVERY!
DELIVERY, 96,10,1,2,4,2,place!
DELIVERY, 94,0,0,0,4,2,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,5,2,move to CONVEYOR_LIGHT!
OTHER, 90,0,0,0,5,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 88,0,0,0,5,2,pick!
CONVEYOR_LIGHT, 86,2,1,0,4,2,pick!
CONVEYOR_LIGHT, 84,4,2,0,3,2,pick!
CONVEYOR_LIGHT, 82,6,3,0,2,2,pick!
CONVEYOR_LIGHT, 80,8,4,0,1,2,move to DELIVERY!
OTHER, 78,8,4,0,1,2,move to DELIVERY!
OTHER, 76,8,4,0,1,2,move to DELIVERY!
DELIVERY, 74,8,4,0,1,2,place!
DELIVERY, 72,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 68,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 66,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 64,2,1,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 62,2,1,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 60,2,1,0,0,2,pick!
CONVEYOR_HEAVY, 58,6,1,1,0,2,pick!
CONVEYOR_HEAVY, 56,10,1,2,0,1,move to DELIVERY!
OTHER, 54,10,1,2,0,1,move to DELIVERY!
OTHER, 52,10,1,2,0,1,move to DELIVERY!
DELIVERY, 50,10,1,2,0,1,place!
DELIVERY, 48,0,0,0,0,1,idle!
DELIVERY, 47,0,0,0,0,1,idle!
DELIVERY, 46,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 44,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 42,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 40,0,0,0,2,1,pick!
CONVEYOR_LIGHT, 38,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 36,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 35,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 33,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 31,4,2,0,0,2,pick!
CONVEYOR_HEAVY, 29,8,2,1,0,1,move to DELIVERY!
OTHER, 27,8,2,1,0,1,move to DELIVERY!
OTHER, 25,8,2,1,0,1,move to DELIVERY!
DELIVERY, 23,8,2,1,0,1,place!
DELIVERY, 21,0,0,0,0,1,idle!
DELIVERY, 20,0,0,0,0,1,idle!
DELIVERY, 19,0,0,0,0,1,idle!
DELIVERY, 18,0,0,0,0,1,idle!
DELIVERY, 17,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 15,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 13,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 11,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 9,2,1,0,0,2,move to CHARGE1!
OTHER, 7,2,1,0,1,2,move to CHARGE1!
CONVEYOR_HEAVY, 5,2,1,0,1,3,move to CHARGE1!
OTHER, 3,2,1,0,2,3,move to CHARGE1!
OTHER, 1,2,1,0,2,3,move to CHARGE1!
CHARGE1, 0,2,1,0,2,3,charge!
CHARGE1, 9,2,1,0,2,3,charge!
CHARGE1, 18,2,1,0,2,3,charge!
CHARGE1, 27,2,1,0,2,3,charge!
CHARGE1, 36,2,1,0,2,3,charge!
CHARGE1, 45,2,1,0,2,3,charge!
CHARGE1, 54,2,1,0,2,3,charge!
CHARGE1, 63,2,1,0,2,3,charge!
CHARGE1, 72,2,1,0,2,3,charge!
CHARGE1, 81,2,1,0,2,3,charge!
CHARGE1, 90,2,1,0,2,3,charge!
CHARGE1, 99,2,1,0,2,3,charge!
CHARGE1, 100,2,1,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 98,2,1,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 96,2,1,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 94,2,1,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 92,2,1,0,2,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,2,1,0,2,3,pick!
CONVEYOR_LIGHT, 88,4,2,0,1,3,pick!
CONVEYOR_LIGHT, 86,6,3,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 84,6,3,0,0,3,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 82,6,3,0,0,3,pick!
CONVEYOR_HEAVY, 80,10,3,1,0,2,move to DELIVERY!
OTHER, 78,10,3,1,0,2,move to DELIVERY!
OTHER, 76,10,3,1,0,2,move to DELIVERY!
DELIVERY, 74,10,3,1,0,2,place!
DELIVERY, 72,0,0,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 70,0,0,0,1,3,move to CONVEYOR_LIGHT!
OTHER, 68,0,0,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 66,0,0,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 64,0,0,0,2,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 62,0,0,0,2,4,pick!
CONVEYOR_LIGHT, 60,2,1,0,1,4,pick!
CONVEYOR_LIGHT, 58,4,2,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 56,4,2,0,1,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 54,4,2,0,1,4,pick!
CONVEYOR_LIGHT, 52,6,3,0,1,4,pick!
CONVEYOR_LIGHT, 50,8,4,0,0,4,move to DELIVERY!
OTHER, 48,8,4,0,0,4,move to DELIVERY!
OTHER, 46,8,4,0,0,4,move to DELIVERY!
DELIVERY, 44,8,4,0,0,4,place!
DELIVERY, 42,0,0,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 40,0,0,0,0,4,move to CONVEYOR_HEAVY!
OTHER, 38,0,0,0,0,4,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 36,0,0,0,0,4,pick!
CONVEYOR_HEAVY, 34,4,0,1,0,3,pick!
CONVEYOR_HEAVY, 32,8,0,2,0,2,move to DELIVERY!
OTHER, 30,8,0,2,0,2,move to DELIVERY!
OTHER, 28,8,0,2,0,2,move to DELIVERY!
DELIVERY, 26,8,0,2,0,2,place!
DELIVERY, 24,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 22,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 20,0,0,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 18,0,0,0,0,2,pick!
CONVEYOR_HEAVY, 16,4,0,1,0,1,pick!
CONVEYOR_HEAVY, 14,8,0,2,0,0,move to DELIVERY!
OTHER, 12,8,0,2,0,0,move to DELIVERY!
OTHER, 10,8,0,2,0,0,move to CHARGE1!
OTHER, 8,8,0,2,0,0,move to CHARGE1!
OTHER, 6,8,0,2,0,0,move to CHARGE1!
CHARGE1, 4,8,0,2,0,0,charge!
CHARGE1, 13,8,0,2,0,0,charge!
CHARGE1, 22,8,0,2,1,0,charge!
CHARGE1, 31,8,0,2,1,0,charge!
CHARGE1, 40,8,0,2,1,0,charge!
CHARGE1, 49,8,0,2,1,0,charge!
CHARGE1, 58,8,0,2,1,0,charge!
CHARGE1, 67,8,0,2,1,0,charge!
CHARGE1, 76,8,0,2,1,0,charge!
CHARGE1, 85,8,0,2,1,0,charge!
CHARGE1, 94,8,0,2,1,0,charge!
CHARGE1, 100,8,0,2,1,0,move to DELIVERY!
OTHER, 98,8,0,2,1,0,move to DELIVERY!
DELIVERY, 96,8,0,2,1,0,place!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 97,0,0,0,1,0,pick!
CONVEYOR_LIGHT, 95,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 94,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 93,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 92,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 91,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 89,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 88,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 87,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 86,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 85,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 84,4,2,0,1,0,pick!
CONVEYOR_LIGHT, 82,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 81,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 80,6,3,0,1,0,pick!
CONVEYOR_LIGHT, 78,8,4,0,0,0,move to DELIVERY!
OTHER, 76,8,4,0,0,0,move to DELIVERY!
OTHER, 74,8,4,0,0,0,move to DELIVERY!
DELIVERY, 72,8,4,0,0,0,place!
DELIVERY, 70,0,0,0,0,0,idle!
DELIVERY, 69,0,0,0,0,0,idle!
DELIVERY, 68,0,0,0,0,0,idle!
DELIVERY, 67,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 65,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 63,0,0,0,1,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 61,0,0,0,1,1,pick!
CONVEYOR_LIGHT, 59,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 58,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 57,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 56,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 55,2,1,0,0,1,idle!
CONVEYOR_LIGHT, 54,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 52,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 51,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 50,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 49,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 48,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 46,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 44,4,2,0,0,2,pick!
CONVEYOR_HEAVY, 42,8,2,1,0,2,move to DELIVERY!
OTHER, 40,8,2,1,0,2,move to DELIVERY!
OTHER, 38,8,2,1,0,2,move to DELIVERY!
DELIVERY, 36,8,2,1,0,2,place!
DELIVERY, 34,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 32,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 30,0,0,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 28,0,0,0,1,2,pick!
CONVEYOR_HEAVY, 26,4,0,1,1,2,pick!
CONVEYOR_HEAVY, 24,8,0,2,1,1,move to DELIVERY!
OTHER, 22,8,0,2,2,1,move to DELIVERY!
OTHER, 20,8,0,2,2,1,move to DELIVERY!
DELIVERY, 18,8,0,2,3,1,place!
DELIVERY, 16,0,0,0,3,2,move to CONVEYOR_LIGHT!
OTHER, 14,0,0,0,3,2,move to CONVEYOR_LIGHT!
OTHER, 12,0,0,0,3,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 10,0,0,0,3,3,move to CHARGE1!
OTHER, 8,0,0,0,3,3,move to CHARGE1!
CONVEYOR_HEAVY, 6,0,0,0,3,3,move to CHARGE1!
OTHER, 4,0,0,0,3,3,move to CHARGE1!
OTHER, 2,0,0,0,3,3,move to CHARGE1!
CHARGE1, 0,0,0,0,3,4,charge!
CHARGE1, 9,0,0,0,3,4,charge!
CHARGE1, 18,0,0,0,3,4,charge!
CHARGE1, 27,0,0,0,3,5,charge!
CHARGE1, 36,0,0,0,3,5,charge!
CHARGE1, 45,0,0,0,3,5,charge!
CHARGE1, 54,0,0,0,4,5,charge!
CHARGE1, 63,0,0,0,4,5,charge!
CHARGE1, 72,0,0,0,4,5,charge!
CHARGE1, 81,0,0,0,4,5,charge!
CHARGE1, 90,0,0,0,4,5,charge!
CHARGE1, 99,0,0,0,5,5,charge!
CHARGE1, 100,0,0,0,5,5,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,5,5,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,5,5,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,5,5,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,5,5,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,5,5,pick!
CONVEYOR_LIGHT, 88,2,1,0,4,5,pick!
CONVEYOR_LIGHT, 86,4,2,0,4,5,pick!
CONVEYOR_LIGHT, 84,6,3,0,3,5,pick!
CONVEYOR_LIGHT, 82,8,4,0,3,5,move to DELIVERY!
OTHER, 80,8,4,0,3,5,move to DELIVERY!
OTHER, 78,8,4,0,3,5,move to DELIVERY!
DELIVERY, 76,8,4,0,3,5,place!
DELIVERY, 74,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,3,5,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,4,5,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,5,5,pick!
CONVEYOR_LIGHT, 66,2,1,0,5,5,pick!
CONVEYOR_LIGHT, 64,4,2,0,4,5,pick!
CONVEYOR_LIGHT, 62,6,3,0,3,5,pick!
CONVEYOR_LIGHT, 60,8,4,0,2,5,move to DELIVERY!
OTHER, 58,8,4,0,2,5,move to DELIVERY!
OTHER, 56,8,4,0,2,5,move to DELIVERY!
DELIVERY, 54,8,4,0,2,5,place!
DELIVERY, 52,0,0,0,3,6,move to CONVEYOR_LIGHT!
OTHER, 50,0,0,0,3,6,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,3,6,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 46,0,0,0,3,6,pick!
CONVEYOR_LIGHT, 44,2,1,0,2,6,pick!
CONVEYOR_LIGHT, 42,4,2,0,1,7,pick!
CONVEYOR_LIGHT, 40,6,3,0,1,7,pick!
CONVEYOR_LIGHT, 38,8,4,0,0,7,move to DELIVERY!
OTHER, 36,8,4,0,0,7,move to DELIVERY!
OTHER, 34,8,4,0,0,7,move to DELIVERY!
DELIVERY, 32,8,4,0,1,7,place!
DELIVERY, 30,0,0,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 28,0,0,0,1,7,move to CONVEYOR_LIGHT!
OTHER, 26,0,0,0,1,7,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 24,0,0,0,2,7,pick!
CONVEYOR_LIGHT, 22,2,1,0,1,7,pick!
CONVEYOR_LIGHT, 20,4,2,0,0,7,move to CONVEYOR_HEAVY!
